tweet_id,timestamp,stage,ratings,dog_name,source_device,breed,confidence,retweet_count,favorite_count
715220193576927233,2016-03-30 16:52:36+00:00,not available,1.0,Nico,Iphone,Chihuahua,0.584026,736,2630
715200624753819648,2016-03-30 15:34:51+00:00,not available,1.2,Michelangelope,Iphone,Chihuahua,0.956787,2110,5578
715009755312439296,2016-03-30 02:56:24+00:00,not available,1.2,Siba,Iphone,Chihuahua,0.142288,1392,4550
714982300363173890,2016-03-30 01:07:18+00:00,not available,0.9,Calbert,Iphone,Brittany spaniel,0.944376,1166,4094
714957620017307648,2016-03-29 23:29:14+00:00,not available,1.0,Curtis,Iphone,Great Pyrenees,0.2515159999999999,1595,4503
714606013974974464,2016-03-29 00:12:05+00:00,not available,1.2,unavailable,Iphone,Norfolk terrier,0.293007,1038,3938
714258258790387713,2016-03-28 01:10:13+00:00,not available,1.0,Travis,Iphone,collie,0.176758,808,3281
714251586676113411,2016-03-28 00:43:43+00:00,not available,0.8,Thumas,Iphone,soft-coated wheaten terrier,0.751962,940,3570
714214115368108032,2016-03-27 22:14:49+00:00,not available,1.3,unavailable,Iphone,pug,0.533967,990,2480
714141408463036416,2016-03-27 17:25:54+00:00,not available,1.0,unavailable,Iphone,Labrador retriever,0.586951,1569,4673
713919462244790272,2016-03-27 02:43:58+00:00,not available,1.2,Kanu,Iphone,Siberian husky,0.4632229999999999,869,3564
713761197720473600,2016-03-26 16:15:05+00:00,not available,1.2,Piper,Iphone,Brittany spaniel,0.797936,1541,5308
713411074226274305,2016-03-25 17:03:49+00:00,not available,1.1,unavailable,Iphone,Great Pyrenees,0.720337,1440,4802
713177543487135744,2016-03-25 01:35:51+00:00,not available,1.0,Lance,Iphone,whippet,0.734244,3183,7854
713175907180089344,2016-03-25 01:29:21+00:00,not available,1.0,Opie,Iphone,malamute,0.4306239999999999,1630,4851
712809025985978368,2016-03-24 01:11:29+00:00,not available,1.0,Stubert,Iphone,Labrador retriever,0.8686709999999999,7602,20378
712717840512598017,2016-03-23 19:09:09+00:00,not available,1.0,unavailable,Iphone,Great Pyrenees,0.732043,5616,13474
712668654853337088,2016-03-23 15:53:42+00:00,not available,1.0,Sunny,Iphone,Labrador retriever,0.829058,1367,4531
712438159032893441,2016-03-23 00:37:48+00:00,not available,1.1,Kane,Iphone,Great Pyrenees,0.069457,1756,5799
712097430750289920,2016-03-22 02:03:52+00:00,not available,1.0,unavailable,Iphone,Labrador retriever,0.720481,1172,4144
712085617388212225,2016-03-22 01:16:55+00:00,not available,1.1,Olive,Iphone,Shih-Tzu,0.625129,556,3531
711743778164514816,2016-03-21 02:38:34+00:00,not available,1.1,Roosevelt,Iphone,Lakeland terrier,0.4595149999999999,1101,3095
711732680602345472,2016-03-21 01:54:29+00:00,not available,1.0,unavailable,Iphone,Ibizan hound,0.334929,4653,9756
711363825979756544,2016-03-20 01:28:47+00:00,not available,1.1,unavailable,Iphone,Pembroke,0.7509060000000001,1287,3996
711306686208872448,2016-03-19 21:41:44+00:00,not available,0.3,unavailable,Iphone,Dandie Dinmont,0.0867925,819,3596
711008018775851008,2016-03-19 01:54:56+00:00,pupper,1.1,Chuckles,Iphone,French bulldog,0.731405,710,3275
710997087345876993,2016-03-19 01:11:29+00:00,not available,1.2,Milo,Iphone,malamute,0.28126,1561,4960
710844581445812225,2016-03-18 15:05:29+00:00,not available,1.0,Staniel,Iphone,Pembroke,0.200407,779,2775
710833117892898816,2016-03-18 14:19:56+00:00,not available,1.2,Sora,Iphone,Pembroke,0.803742,606,2937
710588934686908417,2016-03-17 22:09:38+00:00,not available,1.2,Beemo,Iphone,Pembroke,0.982004,2107,4968
710283270106132480,2016-03-17 01:55:02+00:00,not available,1.1,Gunner,Iphone,Shih-Tzu,0.932401,580,2308
710272297844797440,2016-03-17 01:11:26+00:00,not available,1.1,unavailable,Iphone,Old English sheepdog,0.586307,1425,4945
710269109699739648,2016-03-17 00:58:46+00:00,not available,1.3,unavailable,Iphone,pug,0.415495,1257,2613
710153181850935296,2016-03-16 17:18:07+00:00,not available,1.1,Lacy,Iphone,cocker spaniel,0.00271296,1006,3153
710140971284037632,2016-03-16 16:29:35+00:00,not available,0.8,Tater,Iphone,Pekinese,0.95317,1008,3017
710117014656950272,2016-03-16 14:54:24+00:00,pupper,1.1,unavailable,Iphone,toy poodle,0.802092,2233,5999
709918798883774466,2016-03-16 01:46:45+00:00,not available,1.2,Watson,Iphone,Pembroke,0.956222,1215,3250
709852847387627521,2016-03-15 21:24:41+00:00,not available,1.2,unavailable,Iphone,Chihuahua,0.945629,1336,3824
709566166965075968,2016-03-15 02:25:31+00:00,not available,1.2,Olaf,Iphone,chow,0.999837,1367,3865
709556954897764353,2016-03-15 01:48:55+00:00,not available,1.2,Cecil,Iphone,golden retriever,0.790026,1204,3593
709519240576036864,2016-03-14 23:19:03+00:00,not available,0.9,Vince,Iphone,cocker spaniel,0.4149819999999999,277,1620
709449600415961088,2016-03-14 18:42:20+00:00,not available,1.0,Karma,Iphone,Maltese dog,0.780187,665,2420
709409458133323776,2016-03-14 16:02:49+00:00,not available,0.8,Billy,Iphone,Shetland sheepdog,0.79745,788,2855
709225125749587968,2016-03-14 03:50:21+00:00,not available,1.1,Walker,Iphone,Labrador retriever,0.271109,647,2615
709207347839836162,2016-03-14 02:39:42+00:00,not available,1.1,Penny,Iphone,Chihuahua,0.948323,6567,13755
709158332880297985,2016-03-13 23:24:56+00:00,not available,1.0,Rodney,Iphone,Siberian husky,0.212957,470,2236
709042156699303936,2016-03-13 15:43:18+00:00,not available,0.9,Klevin,Iphone,Rottweiler,0.0681793,1864,5197
708845821941387268,2016-03-13 02:43:08+00:00,pupper,0.9,unavailable,Iphone,schipperke,0.74564,1015,3226
708834316713893888,2016-03-13 01:57:25+00:00,not available,1.0,Malikai,Iphone,Eskimo dog,0.283945,571,1860
708810915978854401,2016-03-13 00:24:26+00:00,not available,1.0,Mister,Iphone,golden retriever,0.976139,7848,18036
708738143638450176,2016-03-12 19:35:15+00:00,not available,1.1,Coco,Iphone,Pomeranian,0.933457,917,2997
708711088997666817,2016-03-12 17:47:45+00:00,not available,1.1,Smokey,Iphone,German short-haired pointer,0.0526946,834,2790
708479650088034305,2016-03-12 02:28:06+00:00,not available,1.3,Bear,Iphone,Shih-Tzu,0.218479,765,2768
708469915515297792,2016-03-12 01:49:25+00:00,not available,1.1,Bobble,Iphone,Chihuahua,0.748163,926,3357
708356463048204288,2016-03-11 18:18:36+00:00,not available,1.0,Oliver,Iphone,pug,0.871283,1520,3929
708349470027751425,2016-03-11 17:50:48+00:00,not available,1.1,River,Iphone,basenji,0.187158,831,2568
708149363256774660,2016-03-11 04:35:39+00:00,not available,1.0,Jebberson,Iphone,Cardigan,0.350993,1727,4672
708130923141795840,2016-03-11 03:22:23+00:00,not available,1.1,unavailable,Iphone,French bulldog,0.710354,943,3707
708119489313951744,2016-03-11 02:36:57+00:00,not available,0.9,Cooper,Iphone,Norwich terrier,0.2644829999999999,1102,2937
708109389455101952,2016-03-11 01:56:49+00:00,not available,1.0,Remington,Iphone,Staffordshire bullterrier,0.5161060000000001,610,2124
708026248782585858,2016-03-10 20:26:26+00:00,not available,1.3,unavailable,Iphone,malinois,0.7864680000000001,2166,4799
707969809498152960,2016-03-10 16:42:10+00:00,not available,1.1,Rufus,Iphone,toy poodle,0.908491,1097,2941
707776935007539200,2016-03-10 03:55:45+00:00,not available,1.1,Sadie,Iphone,miniature pinscher,0.890426,1079,3593
707741517457260545,2016-03-10 01:35:01+00:00,not available,1.0,unavailable,Iphone,whippet,0.738371,696,2718
707610948723478529,2016-03-09 16:56:11+00:00,not available,1.2,Harper,Iphone,golden retriever,0.383223,7236,18557
707420581654872064,2016-03-09 04:19:44+00:00,not available,0.4,Keurig,Iphone,kuvasz,0.149391,789,2499
707411934438625280,2016-03-09 03:45:22+00:00,pupper,1.1,unavailable,Iphone,Lakeland terrier,0.7382770000000001,673,2486
707387676719185920,2016-03-09 02:08:59+00:00,not available,1.0,Clarkus,Iphone,Chihuahua,0.888468,1490,3835
707377100785885184,2016-03-09 01:26:57+00:00,not available,0.9,unavailable,Iphone,golden retriever,0.637225,1214,3603
707315916783140866,2016-03-08 21:23:50+00:00,pupper,1.0,Finnegus,Iphone,Bernese mountain dog,0.979235,727,2698
707297311098011648,2016-03-08 20:09:54+00:00,not available,1.0,Cassie,Iphone,Blenheim spaniel,0.370717,903,3022
707059547140169728,2016-03-08 04:25:07+00:00,not available,1.1,Cupcake,Iphone,Samoyed,0.8973120000000001,759,2796
707038192327901184,2016-03-08 03:00:15+00:00,not available,1.0,Kathmandu,Iphone,pug,0.642426,900,2404
707021089608753152,2016-03-08 01:52:18+00:00,not available,1.2,Tucker,Iphone,cocker spaniel,0.559658,1540,4433
707014260413456384,2016-03-08 01:25:10+00:00,not available,1.1,Ellie,Iphone,Chihuahua,0.58378,664,2502
706681918348251136,2016-03-07 03:24:33+00:00,not available,1.2,Katie,Iphone,toy poodle,0.717584,1103,3627
706644897839910912,2016-03-07 00:57:27+00:00,not available,0.9,Shadow,Iphone,Chihuahua,0.132928,1224,2814
706538006853918722,2016-03-06 17:52:42+00:00,not available,1.1,Oliver,Iphone,chow,0.541794,1580,3778
706516534877929472,2016-03-06 16:27:23+00:00,not available,1.2,unavailable,Iphone,golden retriever,0.7726850000000001,1150,3404
706346369204748288,2016-03-06 05:11:12+00:00,not available,1.2,Koda,Iphone,Tibetan mastiff,0.956462,1035,3768
706310011488698368,2016-03-06 02:46:44+00:00,pupper,1.2,unavailable,Iphone,Pembroke,0.6981649999999999,9034,23443
706291001778950144,2016-03-06 01:31:11+00:00,not available,1.1,unavailable,Iphone,Border terrier,0.587101,522,1861
706265994973601792,2016-03-05 23:51:49+00:00,not available,1.1,Kara,Iphone,papillon,0.743715,1030,2979
706166467411222528,2016-03-05 17:16:20+00:00,not available,0.7,Dexter,Iphone,Samoyed,0.430418,1819,5636
705975130514706432,2016-03-05 04:36:02+00:00,pupper,1.0,Adele,Iphone,Staffordshire bullterrier,0.5877640000000001,842,3397
705970349788291072,2016-03-05 04:17:02+00:00,not available,1.2,Lucy,Iphone,golden retriever,0.776346,1008,3440
705898680587526145,2016-03-04 23:32:15+00:00,not available,1.0,Max,Iphone,collie,0.808276,643,2597
705591895322394625,2016-03-04 03:13:11+00:00,not available,1.1,unavailable,Iphone,basenji,0.877207,1308,3475
705475953783398401,2016-03-03 19:32:29+00:00,not available,1.2,Zara,Iphone,golden retriever,0.908784,1045,3231
705442520700944385,2016-03-03 17:19:38+00:00,not available,1.2,Cooper,Iphone,Great Pyrenees,0.309106,1859,4877
705428427625635840,2016-03-03 16:23:38+00:00,pupper,1.1,Ambrose,Iphone,Chihuahua,0.774792,1931,4188
705239209544720384,2016-03-03 03:51:44+00:00,not available,1.1,Jimothy,Iphone,Chihuahua,0.15795,854,3290
705223444686888960,2016-03-03 02:49:06+00:00,not available,0.9,Bode,Iphone,Chesapeake Bay retriever,0.0773733,900,2829
705102439679201280,2016-03-02 18:48:16+00:00,not available,1.0,Terrenth,Iphone,collie,0.457672,585,2342
705066031337840642,2016-03-02 16:23:36+00:00,not available,1.2,Reese,Iphone,Airedale,0.868658,683,2378
704859558691414016,2016-03-02 02:43:09+00:00,pupper,1.0,unavailable,Iphone,pug,0.284428,612,2462
704847917308362754,2016-03-02 01:56:53+00:00,not available,1.2,unavailable,Iphone,golden retriever,0.85724,1727,5594
704761120771465216,2016-03-01 20:11:59+00:00,pupper,1.3,unavailable,Iphone,Chihuahua,0.100418,3257,7283
704499785726889984,2016-03-01 02:53:32+00:00,not available,1.2,unavailable,Iphone,Chihuahua,0.3765409999999999,1124,3212
704480331685040129,2016-03-01 01:36:14+00:00,not available,1.1,Lucia,Iphone,Samoyed,0.979206,1197,3723
704364645503647744,2016-02-29 17:56:32+00:00,not available,1.2,Bisquick,Iphone,Pembroke,0.980695,3999,8804
704347321748819968,2016-02-29 16:47:42+00:00,pupper,1.0,Ralphson,Iphone,Brittany spaniel,0.0829173,393,1729
703774238772166656,2016-02-28 02:50:28+00:00,not available,1.0,unavailable,Iphone,Labrador retriever,0.990119,526,2020
703769065844768768,2016-02-28 02:29:55+00:00,not available,1.0,unavailable,Iphone,boxer,0.838994,1276,3621
703611486317502464,2016-02-27 16:03:45+00:00,pupper,1.0,Scooter,Iphone,Pembroke,0.756441,1709,4229
703382836347330562,2016-02-27 00:55:11+00:00,not available,1.2,Charlie,Iphone,golden retriever,0.945664,1285,3837
703356393781329922,2016-02-26 23:10:06+00:00,not available,0.9,Socks,Iphone,Border collie,0.894842,429,2085
703268521220972544,2016-02-26 17:20:56+00:00,pupper,1.2,unavailable,Iphone,kuvasz,0.038243,618,2152
703079050210877440,2016-02-26 04:48:02+00:00,not available,1.1,unavailable,Iphone,Pembroke,0.778503,3494,8064
702684942141153280,2016-02-25 02:42:00+00:00,not available,1.1,Lucy,Iphone,golden retriever,0.514085,1215,3516
702671118226825216,2016-02-25 01:47:04+00:00,not available,1.0,Rambo,Iphone,bloodhound,0.381227,634,2398
702598099714314240,2016-02-24 20:56:55+00:00,pupper,1.1,Sansa,Iphone,kelpie,0.2191789999999999,3712,11332
702539513671897089,2016-02-24 17:04:07+00:00,not available,1.2,unavailable,Iphone,Pomeranian,0.714367,1091,3134
702321140488925184,2016-02-24 02:36:23+00:00,not available,1.2,unavailable,Iphone,West Highland white terrier,0.769159,1156,3604
702276748847800320,2016-02-23 23:39:59+00:00,not available,1.1,unavailable,Iphone,Boston bull,0.697303,860,2706
702217446468493312,2016-02-23 19:44:20+00:00,not available,0.9,unavailable,Iphone,golden retriever,0.242419,1526,5268
701981390485725185,2016-02-23 04:06:20+00:00,not available,1.2,Fiji,Iphone,Pomeranian,0.491022,1106,3755
701952816642965504,2016-02-23 02:12:47+00:00,not available,1.1,Rilo,Iphone,toy poodle,0.331707,1149,4167
701889187134500865,2016-02-22 21:59:57+00:00,not available,1.1,Bilbo,Iphone,French bulldog,0.902856,1558,3905
701601587219795968,2016-02-22 02:57:08+00:00,not available,1.0,Coopson,Iphone,Chihuahua,0.993661,523,2299
701570477911896070,2016-02-22 00:53:31+00:00,not available,0.9,Yoda,Iphone,Yorkshire terrier,0.90799,1055,3080
701545186879471618,2016-02-21 23:13:01+00:00,pupper,1.0,Millie,Iphone,Border collie,0.280893,680,2902
701214700881756160,2016-02-21 01:19:47+00:00,not available,1.2,unavailable,Iphone,Chihuahua,0.615163,5812,13475
700890391244103680,2016-02-20 03:51:05+00:00,not available,1.1,Chet,Iphone,schipperke,0.1223559999999999,653,2437
700864154249383937,2016-02-20 02:06:50+00:00,pupper,1.2,unavailable,Iphone,kuvasz,0.8058569999999999,685,2828
700847567345688576,2016-02-20 01:00:55+00:00,not available,1.0,Crouton,Iphone,Rhodesian ridgeback,0.2525139999999999,558,2637
700747788515020802,2016-02-19 18:24:26+00:00,not available,1.1,unavailable,Iphone,Great Pyrenees,0.481333,10673,25130
700518061187723268,2016-02-19 03:11:35+00:00,not available,1.0,Vincent,Iphone,American Staffordshire terrier,0.569501,915,2887
700505138482569216,2016-02-19 02:20:14+00:00,not available,1.2,Kaia,Iphone,Norwegian elkhound,0.160205,646,2487
700462010979500032,2016-02-18 23:28:52+00:00,not available,0.6,Murphy,Iphone,Pomeranian,0.110268,2031,4537
700167517596164096,2016-02-18 03:58:39+00:00,not available,1.0,Dotsy,Iphone,beagle,0.1625849999999999,836,2903
700151421916807169,2016-02-18 02:54:41+00:00,pupper,1.1,unavailable,Iphone,Italian greyhound,0.176838,754,2450
700143752053182464,2016-02-18 02:24:13+00:00,pupper,1.0,unavailable,Iphone,golden retriever,0.53246,3129,8282
700029284593901568,2016-02-17 18:49:22+00:00,not available,1.0,Coops,Iphone,West Highland white terrier,0.726571,661,2262
700002074055016451,2016-02-17 17:01:14+00:00,not available,0.9,Thumas,Iphone,Chihuahua,0.369488,1529,3627
699801817392291840,2016-02-17 03:45:29+00:00,pupper,1.1,Cooper,Iphone,golden retriever,0.808978,1088,3345
699788877217865730,2016-02-17 02:54:04+00:00,not available,1.2,Nala,Iphone,Border terrier,0.35506,557,2458
699779630832685056,2016-02-17 02:17:19+00:00,not available,1.0,unavailable,Iphone,malinois,0.706038,1397,3039
699775878809702401,2016-02-17 02:02:25+00:00,not available,1.1,Fillup,Iphone,Dandie Dinmont,0.271683,690,2150
699446877801091073,2016-02-16 04:15:05+00:00,not available,1.2,Archie,Iphone,Pembroke,0.9694,2938,6515
699434518667751424,2016-02-16 03:25:58+00:00,pupper,1.2,unavailable,Iphone,golden retriever,0.836572,577,2384
699423671849451520,2016-02-16 02:42:52+00:00,not available,1.0,unavailable,Iphone,pug,0.99786,383,1505
699413908797464576,2016-02-16 02:04:04+00:00,not available,1.1,Miley,Iphone,Samoyed,0.517479,688,2258
699370870310113280,2016-02-15 23:13:03+00:00,not available,1.1,Calbert,Iphone,cairn,0.337557,497,2053
699323444782047232,2016-02-15 20:04:36+00:00,not available,1.0,unavailable,Iphone,Labrador retriever,0.309696,983,3466
699079609774645248,2016-02-15 03:55:41+00:00,not available,0.8,Reagan,Iphone,schipperke,0.667324,745,2677
699072405256409088,2016-02-15 03:27:04+00:00,not available,1.2,unavailable,Iphone,Shih-Tzu,0.599587,1325,3296
699036661657767936,2016-02-15 01:05:02+00:00,pupper,1.3,unavailable,Iphone,Chihuahua,0.2229429999999999,1345,2863
698989035503689728,2016-02-14 21:55:47+00:00,not available,1.3,Oliver,Iphone,Norfolk terrier,0.24634,1113,3701
698953797952008193,2016-02-14 19:35:46+00:00,not available,1.1,Ce,Iphone,Italian greyhound,0.382378,1020,2975
698907974262222848,2016-02-14 16:33:40+00:00,not available,1.0,unavailable,Iphone,German short-haired pointer,0.983131,699,2787
698710712454139905,2016-02-14 03:29:49+00:00,not available,1.0,Cuddles,Iphone,Samoyed,0.329895,774,2710
698703483621523456,2016-02-14 03:01:06+00:00,not available,0.7,Rusty,Iphone,Brittany spaniel,0.931963,425,1608
698635131305795584,2016-02-13 22:29:29+00:00,not available,1.2,unavailable,Iphone,Samoyed,0.158464,388,1400
698549713696649216,2016-02-13 16:50:04+00:00,not available,0.9,Claude,Iphone,French bulldog,0.998544,704,2536
698355670425473025,2016-02-13 03:59:01+00:00,not available,1.0,Jessiga,Iphone,pug,0.990191,516,2046
698342080612007937,2016-02-13 03:05:01+00:00,not available,1.1,Maximus,Iphone,boxer,0.8830479999999999,1074,2485
698262614669991936,2016-02-12 21:49:15+00:00,not available,1.1,Franklin,Iphone,Italian greyhound,0.107948,2268,5214
698195409219559425,2016-02-12 17:22:12+00:00,not available,0.9,Beau,Iphone,Labrador retriever,0.64369,6750,18408
698178924120031232,2016-02-12 16:16:41+00:00,not available,1.0,Lily,Iphone,Chesapeake Bay retriever,0.3518679999999999,830,3084
697995514407682048,2016-02-12 04:07:53+00:00,not available,1.1,unavailable,Iphone,Staffordshire bullterrier,0.2802219999999999,372,1665
697990423684476929,2016-02-12 03:47:39+00:00,not available,1.1,Doug,Iphone,Pembroke,0.984783,1451,3592
697943111201378304,2016-02-12 00:39:39+00:00,not available,1.0,Cassie,Iphone,Great Dane,0.126924,776,2638
697616773278015490,2016-02-11 03:02:54+00:00,pupper,1.1,unavailable,Iphone,Lhasa,0.521931,1144,3467
697596423848730625,2016-02-11 01:42:02+00:00,pupper,1.1,unavailable,Iphone,Shetland sheepdog,0.621668,1425,3306
697575480820686848,2016-02-11 00:18:49+00:00,not available,0.8,Ole,Iphone,whippet,0.119805,572,2250
697270446429966336,2016-02-10 04:06:43+00:00,not available,1.0,Bentley,Iphone,toy poodle,0.880014,2087,5131
697259378236399616,2016-02-10 03:22:44+00:00,not available,0.8,unavailable,Iphone,Great Dane,0.999223,1136,3611
697255105972801536,2016-02-10 03:05:46+00:00,not available,1.0,Charlie,Iphone,Great Dane,0.173989,1315,3316
697242256848379904,2016-02-10 02:14:42+00:00,not available,1.0,Oakley,Iphone,Eskimo dog,0.0635328,751,2753
696900204696625153,2016-02-09 03:35:31+00:00,not available,1.2,Rosie,Iphone,Chihuahua,0.2977349999999999,1156,3492
696894894812565505,2016-02-09 03:14:25+00:00,not available,0.9,unavailable,Iphone,Appenzeller,0.665628,758,2594
696886256886657024,2016-02-09 02:40:05+00:00,not available,1.2,unavailable,Iphone,kuvasz,0.383941,2016,5317
696754882863349760,2016-02-08 17:58:03+00:00,not available,1.0,Reptar,Iphone,toy poodle,0.0983781,396,1615
696713835009417216,2016-02-08 15:14:57+00:00,pupper,0.9,Trevith,Iphone,Chesapeake Bay retriever,0.321589,757,2613
696488710901260288,2016-02-08 00:20:23+00:00,not available,1.2,unavailable,Iphone,briard,0.369063,1166,2788
696405997980676096,2016-02-07 18:51:43+00:00,not available,0.7,Berb,Iphone,borzoi,0.132845,1284,3531
695816827381944320,2016-02-06 03:50:33+00:00,not available,1.1,unavailable,Iphone,Pomeranian,0.382234,1320,3287
695794761660297217,2016-02-06 02:22:53+00:00,not available,1.3,Wyatt,Iphone,Samoyed,0.962139,880,3490
695629776980148225,2016-02-05 15:27:17+00:00,not available,0.8,Calvin,Iphone,Old English sheepdog,0.693857,2377,5020
695446424020918272,2016-02-05 03:18:42+00:00,not available,1.2,unavailable,Iphone,basenji,0.748904,2026,4787
695409464418041856,2016-02-05 00:51:51+00:00,not available,1.0,Bob,Iphone,pug,0.997445,4017,9460
695314793360662529,2016-02-04 18:35:39+00:00,not available,1.0,Colin,Iphone,Maltese dog,0.678547,1675,4004
695095422348574720,2016-02-04 04:03:57+00:00,pupper,1.2,unavailable,Iphone,papillon,0.227784,684,2888
695074328191332352,2016-02-04 02:40:08+00:00,pupper,1.1,Lorenzo,Iphone,Shih-Tzu,0.5101060000000001,1239,3116
695051054296211456,2016-02-04 01:07:39+00:00,not available,0.6,Brian,Iphone,Boston bull,0.761454,885,2918
694352839993344000,2016-02-02 02:53:12+00:00,not available,1.0,Olivi,Iphone,Australian terrier,0.407886,700,2244
694329668942569472,2016-02-02 01:21:07+00:00,pupper,0.9,Grady,Iphone,boxer,0.99006,569,2203
694206574471057408,2016-02-01 17:11:59+00:00,not available,1.0,unavailable,Iphone,Shih-Tzu,0.352547,2297,4582
694183373896572928,2016-02-01 15:39:48+00:00,not available,0.9,Lola,Iphone,Pekinese,0.08087,1040,3236
694001791655137281,2016-02-01 03:38:15+00:00,not available,1.1,Chester,Iphone,Pembroke,0.769999,1176,3705
693942351086120961,2016-01-31 23:42:03+00:00,not available,1.0,Kobe,Iphone,groenendael,0.550796,413,1896
693642232151285760,2016-01-31 03:49:30+00:00,not available,0.9,Freddery,Iphone,Scottish deerhound,0.111893,472,2790
693629975228977152,2016-01-31 03:00:47+00:00,pupper,1.2,unavailable,Iphone,pug,0.841987,894,2685
693622659251335168,2016-01-31 02:31:43+00:00,not available,1.0,unavailable,Iphone,malamute,0.449298,422,1691
693280720173801472,2016-01-30 03:52:58+00:00,not available,1.0,Sadie,Iphone,Labrador retriever,0.340008,1403,3669
693262851218264065,2016-01-30 02:41:58+00:00,pupper,1.1,unavailable,Iphone,golden retriever,0.989333,568,2459
693231807727280129,2016-01-30 00:38:37+00:00,not available,0.9,Bodie,Iphone,vizsla,0.8764129999999999,841,3133
693155686491000832,2016-01-29 19:36:08+00:00,not available,1.2,Dunkin,Iphone,Shih-Tzu,0.69748,3622,8668
693109034023534592,2016-01-29 16:30:45+00:00,not available,1.1,unavailable,Iphone,cocker spaniel,0.740013,695,1889
693095443459342336,2016-01-29 15:36:45+00:00,pupper,1.0,Milo,Iphone,Yorkshire terrier,0.0334878,523,2056
692919143163629568,2016-01-29 03:56:12+00:00,not available,0.9,unavailable,Iphone,Saint Bernard,0.612635,838,2926
692905862751522816,2016-01-29 03:03:25+00:00,pupper,1.0,Wally,Iphone,Mexican hairless,0.162638,998,2683
692901601640583168,2016-01-29 02:46:29+00:00,not available,1.0,unavailable,Iphone,soft-coated wheaten terrier,0.403496,682,1971
692894228850999298,2016-01-29 02:17:12+00:00,not available,1.0,Tupawc,Iphone,German short-haired pointer,0.876977,910,2511
692828166163931137,2016-01-28 21:54:41+00:00,pupper,1.2,unavailable,Iphone,Samoyed,0.985857,998,3148
692752401762250755,2016-01-28 16:53:37+00:00,pupper,1.3,unavailable,Iphone,Samoyed,0.471276,4124,7496
692568918515392513,2016-01-28 04:44:32+00:00,not available,1.2,Chester,Iphone,golden retriever,0.636845,1737,4739
692535307825213440,2016-01-28 02:30:58+00:00,not available,1.0,Amber,Iphone,pug,0.4130899999999999,1529,3504
692530551048294401,2016-01-28 02:12:04+00:00,not available,1.0,Cody,Iphone,Siberian husky,0.4864279999999999,474,2021
692187005137076224,2016-01-27 03:26:56+00:00,not available,1.2,unavailable,Iphone,Siberian husky,0.810592,929,2768
692158366030913536,2016-01-27 01:33:08+00:00,not available,1.0,Edgar,Iphone,pug,0.956565,896,2369
692017291282812928,2016-01-26 16:12:33+00:00,not available,0.9,Kingsley,Iphone,Tibetan terrier,0.247565,1081,3153
691756958957883396,2016-01-25 22:58:05+00:00,not available,1.0,unavailable,Iphone,Saint Bernard,0.342571,1161,3179
691675652215414786,2016-01-25 17:35:00+00:00,not available,1.0,Richie,Iphone,Chihuahua,0.182898,577,2116
691483041324204033,2016-01-25 04:49:38+00:00,not available,0.5,unavailable,Iphone,bloodhound,0.886232,656,2608
691459709405118465,2016-01-25 03:16:56+00:00,not available,1.2,Leo,Iphone,Shetland sheepdog,0.5512060000000001,1294,4449
691444869282295808,2016-01-25 02:17:57+00:00,not available,1.2,Bailey,Iphone,Bernese mountain dog,0.767563,955,2890
691416866452082688,2016-01-25 00:26:41+00:00,not available,1.3,unavailable,Iphone,Lakeland terrier,0.530104,8689,21253
691321916024623104,2016-01-24 18:09:23+00:00,not available,1.1,Molly,Iphone,Rottweiler,0.508981,747,2828
691096613310316544,2016-01-24 03:14:07+00:00,not available,1.1,unavailable,Iphone,borzoi,0.4412689999999999,1019,3253
690959652130045952,2016-01-23 18:09:53+00:00,not available,1.1,unavailable,Iphone,golden retriever,0.862964,1421,3902
690735892932222976,2016-01-23 03:20:44+00:00,not available,1.3,Peaches,Iphone,golden retriever,0.883229,1442,4134
690728923253055490,2016-01-23 02:53:03+00:00,not available,0.8,Vinscent,Iphone,kuvasz,0.422806,597,2384
690690673629138944,2016-01-23 00:21:03+00:00,not available,1.0,Cedrick,Iphone,Maltese dog,0.0896246,898,2547
690649993829576704,2016-01-22 21:39:24+00:00,not available,1.1,Hazel,Iphone,Mexican hairless,0.0981708,325,1435
690597161306841088,2016-01-22 18:09:28+00:00,not available,1.1,Lolo,Iphone,Lhasa,0.0974997,681,2163
690400367696297985,2016-01-22 05:07:29+00:00,not available,1.0,Eriq,Iphone,Pembroke,0.426459,509,2041
690374419777196032,2016-01-22 03:24:22+00:00,not available,1.1,Phred,Iphone,kuvasz,0.2863449999999999,972,3560
690360449368465409,2016-01-22 02:28:52+00:00,not available,0.9,unavailable,Iphone,pug,0.686933,1006,2925
690021994562220032,2016-01-21 04:03:58+00:00,not available,1.0,Geoff,Iphone,malamute,0.0406958,1180,3056
690015576308211712,2016-01-21 03:38:27+00:00,pupper,1.2,unavailable,Iphone,malamute,0.949609,836,2740
690005060500217858,2016-01-21 02:56:40+00:00,not available,1.0,unavailable,Iphone,Samoyed,0.270287,1907,4004
689999384604450816,2016-01-21 02:34:07+00:00,not available,1.0,Covach,Iphone,standard poodle,0.444499,424,1561
689977555533848577,2016-01-21 01:07:23+00:00,not available,1.2,unavailable,Iphone,Labrador retriever,0.179625,502,1490
689905486972461056,2016-01-20 20:21:00+00:00,pupper,1.1,Gizmo,Iphone,Pomeranian,0.943331,787,2651
